Timestamp,Student ID,Age,Gender,Department,GPA,Satisfaction (1-5),Comments
09/22/2023 19:26:00,STUD4336,21,Male,Geology,3.22,6,Comment 6351: The course was great!
09/23/2023 20:34:00,STUD6033,twenty,Male,Botany,0.73,7,Comment 6352: The course was great!
09/24/2023 09:15:00,STUD7786,24,Female,Physics,1.59,2,
09/25/2023 20:50:00,STUD6801,100,Female,Marine Sciences,1.13,3,This is spam... ignore me
09/26/2023 11:26:00,STUD2589,22,Female,Microbiology,2.19,5,Comment 6355: The course was great!
09/27/2023 01:42:00,STUD7261,23,Male,Geophysics,3.29,4,This is spam... ignore me
09/28/2023 09:43:00,STUD7832,21,Male,,3.28,1,Comment 6357: The course was great!
09/29/2023 04:54:00,STUD7856,22,Other,,0.36,2,
09/30/2023 07:45:00,STUD6845,24,Male,Comp Sci,2.23,4,Comment 6359: The course was great!
09/01/2023 00:49:00,STUD5091,22,Other,Geophysics,2.36,2,Comment 6360: The course was great!
09/02/2023 00:58:00,STUD7428,twenty,Other,Computer Science,2.42,7,
09/03/2023 15:37:00,STUD4409,25,,Biochemistry,0.52,2,This is spam... ignore me
09/04/2023 18:14:00,STUD6456,20,Male,Geophysics,0.09,3,Comment 6363: The course was great!
09/05/2023 07:48:00,STUD5545,100,Other,Botany,,2,
09/06/2023 08:17:00,STUD1460,20,Male,Physics,3.79,5,Comment 6365: The course was great!
09/07/2023 18:41:00,STUD2686,19,Female,Microbiology,1.6,0,This is spam... ignore me
09/08/2023 10:41:00,STUD6085,18,Female,Marine Sciences,0.15,4,Comment 6367: The course was great!
09/09/2023 20:53:00,STUD2875,18,Other,Microbiology,,5,This is spam... ignore me
09/10/2023 07:57:00,STUD3447,22,Other,Botany,2.24,1,Comment 6369: The course was great!
09/11/2023 20:25:00,STUD5045,21,Other,Botany,3.24,0,
09/12/2023 23:43:00,STUD7403,24,Male,Geology,0.48,4,
09/13/2023 10:57:00,STUD8070,,Other,Geophysics,2.58,1,
09/14/2023 21:09:00,STUD7452,twenty,Female,Cell Biology and Genetics,0.52,3,Comment 6373: The course was great!
09/15/2023 00:16:00,STUD8263,24,Male,Botany,5.0,4,
09/16/2023 16:32:00,STUD6488,100,Other,Chem,3.87,3,This is spam... ignore me
09/17/2023 19:06:00,STUD2929,24,Male,Chemistry,-1.2,3,Comment 6376: The course was great!
09/18/2023 01:01:00,STUD9676,19,Male,Marine Sciences,1.88,1,
09/19/2023 08:07:00,STUD2203,21,Other,Botany,2.74,2,
09/20/2023 21:37:00,STUD5536,18,Female,Geology,2.15,3,Comment 6379: The course was great!
09/21/2023 16:35:00,STUD3471,19,Female,Maths,0.08,2,This is spam... ignore me
09/22/2023 07:46:00,STUD8571,24,Female,Physics,,1,This is spam... ignore me
09/23/2023 21:09:00,STUD1766,,Male,Chemistry,0.96,4,Comment 6382: The course was great!
09/24/2023 17:34:00,STUD5652,20,Other,Computer Science,3.06,4,
09/25/2023 20:14:00,STUD7396,25,Other,Microbiology,1.05,4,This is spam... ignore me
09/26/2023 01:05:00,STUD3137,18,Other,Chemistry,3.29,4,
09/27/2023 16:02:00,STUD9853,23,Other,Botany,,1,
09/28/2023 14:35:00,STUD7847,20,Male,,0.8,,
09/29/2023 23:29:00,STUD3535,100,Other,Mathematics,0.02,6,This is spam... ignore me
09/30/2023 11:08:00,STUD5546,24,Male,Marine Sciences,3.02,2,This is spam... ignore me
09/01/2023 17:45:00,STUD7758,20,Female,Biochemistry,3.73,3,
09/02/2023 14:59:00,STUD9135,25,Male,Marine Sciences,3.3,,
09/03/2023 07:57:00,STUD3365,21,Female,Chemistry,2.37,4,This is spam... ignore me
09/04/2023 08:02:00,STUD8690,twenty,Other,Geophysics,0.85,2,Comment 6393: The course was great!
09/05/2023 03:19:00,STUD6495,25,Other,Marine Sciences,3.71,3,
09/06/2023 02:44:00,STUD3098,20,Other,Marine Sciences,2.83,1,Comment 6395: The course was great!
invalid date,STUD7466,25,Other,Microbiology,2.97,2,Comment 6396: The course was great!
09/08/2023 15:08:00,STUD5793,25,Other,Computer Science,1.02,4,Comment 6397: The course was great!
09/09/2023 01:56:00,STUD9101,22,,Geology,0.48,4,This is spam... ignore me
09/10/2023 05:45:00,STUD5496,19,Female,Geology,2.01,2,Comment 6399: The course was great!
09/11/2023 13:58:00,STUD6280,22,Male,Zoology,2.26,1,Comment 6400: The course was great!
09/12/2023 17:09:00,STUD9500,19,Other,Chemistry,0.77,2,Comment 6401: The course was great!
09/13/2023 19:44:00,STUD8667,24,Other,Chemistry,3.36,2,Comment 6402: The course was great!
invalid date,STUD7057,25,Male,Marine Sciences,1.33,,This is spam... ignore me
09/15/2023 15:30:00,STUD9843,22,Female,Geophysics,1.35,1,Comment 6404: The course was great!
09/16/2023 13:03:00,STUD4144,20,Female,Geophysics,-1.2,5,
09/17/2023 04:00:00,STUD4361,21,Other,Geophysics,3.48,1,Comment 6406: The course was great!
09/18/2023 10:35:00,STUD2385,,Male,Computer Science,1.64,,Comment 6407: The course was great!
09/19/2023 22:13:00,STUD6922,22,Female,,1.65,5,This is spam... ignore me
09/20/2023 13:55:00,STUD8679,19,Male,Microbiology,5.0,5,Comment 6409: The course was great!
09/21/2023 03:22:00,STUD1756,20,Other,Biochemistry,2.74,3,Comment 6410: The course was great!
09/22/2023 04:25:00,STUD5828,21,Other,Cell Biology and Genetics,A,5,Comment 6411: The course was great!
09/23/2023 14:53:00,STUD9183,19,Male,Mathematics,1.58,2,Comment 6412: The course was great!
09/24/2023 09:53:00,STUD2699,25,Male,Biochemistry,0.41,1,This is spam... ignore me
09/25/2023 21:07:00,STUD5870,22,Female,Marine Sciences,1.1,5,Comment 6414: The course was great!
09/26/2023 18:56:00,STUD8454,20,Male,Mathematics,2.71,5,This is spam... ignore me
09/27/2023 17:09:00,STUD9286,18,Female,Geology,1.63,1,Comment 6416: The course was great!
09/28/2023 07:22:00,STUD6046,20,Other,Cell Biology and Genetics,3.25,3,
09/29/2023 00:42:00,STUD8437,22,Female,Computer Science,2.37,2,Comment 6418: The course was great!
09/30/2023 09:07:00,STUD4586,15,Malee,,3.61,5,This is spam... ignore me
09/01/2023 06:03:00,STUD5949,19,Male,Physics,2.36,1,This is spam... ignore me
09/02/2023 16:45:00,STUD2053,18,Male,Computer Science,1.01,5,This is spam... ignore me
09/03/2023 00:06:00,STUD3326,19,Other,Geophysics,5.0,0,
09/04/2023 03:00:00,STUD2888,24,Other,Geology,A,4,Comment 6423: The course was great!
09/05/2023 02:28:00,STUD6520,20,Male,Phys,3.47,4,
invalid date,STUD6237,24,Female,Marine Sciences,2.18,5,Comment 6425: The course was great!
09/07/2023 07:54:00,STUD7491,22,Male,Cell Biology and Genetics,,1,Comment 6426: The course was great!
09/08/2023 15:37:00,STUD5490,25,Female,Microbiology,3.34,5,Comment 6427: The course was great!
09/09/2023 14:59:00,STUD3028,18,Female,Geophysics,2.11,1,Comment 6428: The course was great!
09/10/2023 03:43:00,STUD1171,20,Male,Biochem,2.38,5,
09/11/2023 13:10:00,STUD9643,24,Femal,Cell Biology and Genetics,0.02,1,
09/12/2023 16:33:00,STUD1138,19,Other,Chem,1.42,3,Comment 6431: The course was great!
09/13/2023 09:27:00,STUD3834,18,Female,Chemistry,2.29,4,Comment 6432: The course was great!
09/14/2023 23:03:00,STUD4823,23,Other,Botany,1.93,5,This is spam... ignore me
09/15/2023 22:48:00,STUD6247,25,Male,Geology,,5,Comment 6434: The course was great!
09/16/2023 10:13:00,STUD9324,21,Male,Microbiology,,3,Comment 6435: The course was great!
09/17/2023 05:04:00,STUD1531,,,Computer Science,2.56,,
09/18/2023 21:16:00,STUD8268,20,Other,Geology,2.85,4,Comment 6437: The course was great!
09/19/2023 10:46:00,STUD8222,23,Male,,A,4,Comment 6438: The course was great!
09/20/2023 11:06:00,STUD4286,18,Male,Microbio,3.27,2,Comment 6439: The course was great!
09/21/2023 08:34:00,STUD5619,19,Male,Mathematics,2.16,1,
09/22/2023 17:07:00,STUD1554,24,Male,Physics,0.07,2,Comment 6441: The course was great!
09/23/2023 13:04:00,STUD7505,25,Other,Marine Sciences,5.0,3,Comment 6442: The course was great!
09/24/2023 04:10:00,STUD6802,20,Female,Marine Sciences,2.05,2,Comment 6443: The course was great!
09/25/2023 01:16:00,STUD9926,23,,Zoology,1.71,1,This is spam... ignore me
09/26/2023 21:16:00,STUD8702,15,Female,,2.83,2,Comment 6445: The course was great!
09/27/2023 21:14:00,STUD5932,18,Male,Biochem,3.43,5,Comment 6446: The course was great!
09/28/2023 19:37:00,STUD1287,22,Other,Maths,1.81,5,This is spam... ignore me
09/29/2023 12:24:00,STUD6984,19,Female,Botany,1.7,,Comment 6448: The course was great!
09/30/2023 13:47:00,STUD7900,24,Other,Geology,,3,Comment 6449: The course was great!
09/01/2023 21:57:00,STUD6082,22,Male,Mathematics,3.23,2,
09/02/2023 21:45:00,STUD5452,19,Male,Mathematics,1.97,0,Comment 6451: The course was great!
09/03/2023 12:09:00,STUD1991,22,Male,Cell Biology and Genetics,0.98,5,
09/04/2023 14:46:00,STUD3381,20,Female,Marine Sciences,,5,This is spam... ignore me
09/05/2023 08:05:00,STUD2016,18,Other,Cell Biology and Genetics,0.99,,Comment 6454: The course was great!
09/06/2023 18:13:00,STUD1989,24,Other,Chemistry,1.47,5,Comment 6455: The course was great!
09/07/2023 22:40:00,STUD6483,24,Male,,A,4,Comment 6456: The course was great!
09/08/2023 22:35:00,STUD3767,,Female,Biochemistry,0.33,2,This is spam... ignore me
09/09/2023 14:53:00,STUD1880,18,Female,Bio,3.98,4,
09/10/2023 09:26:00,STUD8898,21,Female,Maths,,3,Comment 6459: The course was great!
09/11/2023 20:09:00,STUD3067,25,Male,Physics,,1,Comment 6460: The course was great!
09/12/2023 23:10:00,STUD3669,21,Other,Mathematics,3.21,7,Comment 6461: The course was great!
09/13/2023 11:56:00,STUD5152,100,Female,Zoology,1.4,4,Comment 6462: The course was great!
09/14/2023 22:24:00,STUD8722,25,Other,Physics,3.19,2,Comment 6463: The course was great!
09/15/2023 08:19:00,STUD2548,25,Female,Physics,0.87,4,Comment 6464: The course was great!
09/16/2023 19:44:00,STUD6533,25,Female,Computer Science,0.65,1,Comment 6465: The course was great!
09/17/2023 03:58:00,STUD5197,19,Other,Geophysics,0.75,4,Comment 6466: The course was great!
09/18/2023 03:00:00,STUD4361,,Female,Zoology,2.09,2,Comment 6467: The course was great!
09/19/2023 11:32:00,STUD1223,23,Othr,Geology,2.69,,
09/20/2023 07:35:00,STUD9808,23,Male,,1.64,4,Comment 6469: The course was great!
09/21/2023 09:27:00,STUD3606,24,Other,Marine Sciences,1.55,2,
09/22/2023 04:02:00,STUD1748,,Other,Phys,3.06,4,This is spam... ignore me
09/23/2023 16:08:00,STUD9202,24,Female,Geophysics,0.41,4,This is spam... ignore me
09/24/2023 05:46:00,STUD4709,25,,Botany,3.51,3,Comment 6473: The course was great!
09/25/2023 17:17:00,STUD6000,23,Male,Geology,3.46,3,Comment 6474: The course was great!
09/26/2023 12:44:00,STUD9548,19,Female,Chem,3.68,5,This is spam... ignore me
09/27/2023 23:48:00,STUD4019,20,Female,Cell Biology and Genetics,0.71,4,Comment 6476: The course was great!
09/28/2023 14:04:00,STUD8383,22,Male,Marine Sciences,3.38,2,Comment 6477: The course was great!
09/29/2023 21:46:00,STUD8063,25,Other,Geology,,2,Comment 6478: The course was great!
09/30/2023 10:46:00,STUD4793,24,Female,Cell Biology and Genetics,2.56,1,Comment 6479: The course was great!
09/01/2023 19:30:00,STUD8857,22,Female,Physics,3.55,5,
09/02/2023 19:46:00,STUD2389,twenty,Other,Cell Biology and Genetics,1.42,5,This is spam... ignore me
09/03/2023 02:07:00,STUD5459,20,Male,Mathematics,3.12,5,
09/04/2023 00:35:00,STUD9927,21,Male,Geophysics,2.48,5,This is spam... ignore me
09/05/2023 09:10:00,STUD5746,22,Male,Geology,2.17,2,Comment 6484: The course was great!
09/06/2023 19:34:00,STUD9622,23,Other,Botany,,5,Comment 6485: The course was great!
09/07/2023 00:52:00,STUD3583,19,Male,Biochem,,0,Comment 6486: The course was great!
09/08/2023 06:22:00,STUD2131,20,Male,Geophy,1.71,2,This is spam... ignore me
09/09/2023 13:13:00,STUD6279,twenty,Other,Phys,3.35,4,Comment 6488: The course was great!
09/10/2023 22:18:00,STUD8186,18,Male,Biochemistry,2.33,2,This is spam... ignore me
09/11/2023 08:16:00,STUD3259,21,Other,Zoology,1.56,1,This is spam... ignore me
09/12/2023 18:50:00,STUD3530,,Other,,A,,Comment 6491: The course was great!
09/13/2023 11:16:00,STUD5365,22,Male,Microbiology,1.91,2,
09/14/2023 00:41:00,STUD7454,100,Male,Microbiology,2.42,5,Comment 6493: The course was great!
09/15/2023 21:23:00,STUD3137,19,Other,Mathematics,1.29,3,Comment 6494: The course was great!
09/16/2023 15:18:00,STUD5570,22,,Computer Science,3.69,1,
09/17/2023 20:54:00,STUD2803,18,Female,Marine Sciences,3.11,1,This is spam... ignore me
09/18/2023 12:58:00,STUD6445,,,Geology,0.97,5,Comment 6497: The course was great!
09/19/2023 07:31:00,STUD2719,24,Femal,Cell Biology and Genetics,3.06,4,Comment 6498: The course was great!
09/20/2023 17:18:00,STUD1075,,Male,Botany,0.37,5,This is spam... ignore me
09/21/2023 19:05:00,STUD6631,22,,Geology,1.81,1,
09/22/2023 15:47:00,STUD3462,,Female,Computer Science,5.0,4,
09/23/2023 04:01:00,STUD4154,24,Male,Cell Bio,1.54,2,
09/24/2023 10:04:00,STUD2856,15,Female,Geophysics,A,2,
09/25/2023 07:37:00,STUD5659,20,Male,Physics,0.9,5,
09/26/2023 00:08:00,STUD5312,21,Male,Computer Science,2.71,2,Comment 6505: The course was great!
09/27/2023 20:09:00,STUD9221,18,Male,Marine Sciences,3.08,3,
09/28/2023 09:01:00,STUD4030,20,Male,Marine Sciences,0.79,3,
09/29/2023 16:27:00,STUD7849,23,Female,Computer Science,3.36,2,Comment 6508: The course was great!
09/30/2023 11:28:00,STUD1951,24,Male,Chemistry,1.46,4,Comment 6509: The course was great!
09/01/2023 08:58:00,STUD5159,18,,Geology,A,2,Comment 6510: The course was great!
09/02/2023 11:10:00,STUD2463,19,Other,,0.26,5,Comment 6511: The course was great!
09/03/2023 19:16:00,STUD8506,22,Other,Microbiology,2.13,1,
09/04/2023 14:48:00,STUD3505,24,Female,Biochemistry,3.82,4,Comment 6513: The course was great!
09/05/2023 00:27:00,STUD3073,25,Female,,3.65,,
09/06/2023 00:26:00,STUD2688,24,Other,Marine Sci,,,
09/07/2023 11:04:00,STUD1649,,Female,Chemistry,0.73,3,Comment 6516: The course was great!
09/08/2023 18:47:00,STUD3040,19,Other,Zoology,0.93,2,Comment 6517: The course was great!
09/09/2023 04:31:00,STUD7427,20,Male,Microbiology,3.89,1,This is spam... ignore me
invalid date,STUD6093,,,Computer Science,2.38,1,Comment 6519: The course was great!
09/11/2023 11:14:00,STUD4543,20,Other,Physics,0.2,5,This is spam... ignore me
09/12/2023 12:12:00,STUD2906,,Male,Microbiology,3.83,4,This is spam... ignore me
09/13/2023 08:23:00,STUD9977,19,Female,Microbiology,3.12,3,Comment 6522: The course was great!
09/14/2023 06:19:00,STUD8935,18,Other,Computer Science,1.41,,This is spam... ignore me
09/15/2023 15:36:00,STUD9227,21,Female,Marine Sciences,3.57,1,This is spam... ignore me
09/16/2023 14:07:00,STUD7343,19,Female,,0.16,7,
09/17/2023 13:57:00,STUD1094,19,Other,Chemistry,1.51,2,Comment 6526: The course was great!
09/18/2023 12:34:00,STUD2745,22,Male,Microbiology,2.03,2,Comment 6527: The course was great!
09/19/2023 18:41:00,STUD4811,18,Other,Microbiology,3.75,4,This is spam... ignore me
09/20/2023 07:09:00,STUD2985,23,Male,Microbiology,2.2,2,
09/21/2023 03:55:00,STUD2222,19,Male,Physics,0.34,5,This is spam... ignore me
09/22/2023 17:35:00,STUD7166,23,Male,Cell Biology and Genetics,5.0,2,Comment 6531: The course was great!
invalid date,STUD2891,19,Other,Geology,0.56,4,
09/24/2023 10:09:00,STUD2267,21,Other,Mathematics,1.83,3,Comment 6533: The course was great!
09/25/2023 18:47:00,STUD2713,19,,Chemistry,3.98,3,Comment 6534: The course was great!
09/26/2023 09:18:00,STUD2948,18,Female,Geology,0.88,2,Comment 6535: The course was great!
09/27/2023 18:12:00,STUD9697,23,Malee,Chemistry,1.47,3,This is spam... ignore me
09/28/2023 15:23:00,STUD8799,21,Other,Marine Sciences,3.22,6,Comment 6537: The course was great!
09/29/2023 08:57:00,STUD2186,20,Female,Chemistry,,5,Comment 6538: The course was great!
09/30/2023 23:09:00,STUD7946,18,Other,Zoology,1.51,1,This is spam... ignore me
09/01/2023 13:18:00,STUD5585,21,Male,Microbiology,,1,Comment 6540: The course was great!
09/02/2023 04:36:00,STUD1058,22,Male,Marine Sciences,0.9,4,Comment 6541: The course was great!
invalid date,STUD6240,23,Male,Geophy,,0,Comment 6542: The course was great!
09/04/2023 22:20:00,STUD9648,19,Male,Microbiology,2.57,0,Comment 6543: The course was great!
09/05/2023 22:09:00,STUD7690,20,Othr,Mathematics,0.62,1,Comment 6544: The course was great!
09/06/2023 10:58:00,STUD3858,20,Other,Physics,3.82,5,Comment 6545: The course was great!
09/07/2023 01:54:00,STUD4725,22,Male,Microbio,0.14,1,Comment 6546: The course was great!
09/08/2023 12:31:00,STUD3820,,Female,,3.76,1,Comment 6547: The course was great!
09/09/2023 22:34:00,STUD1808,23,Other,,3.33,3,
09/10/2023 02:30:00,STUD5511,21,Female,Physics,,0,Comment 6549: The course was great!
09/11/2023 07:29:00,STUD9253,20,Male,Zoology,1.64,1,Comment 6550: The course was great!
09/12/2023 07:36:00,STUD8123,23,Other,Geology,3.44,0,Comment 6551: The course was great!
09/13/2023 13:29:00,STUD8118,,Other,Computer Science,1.68,4,Comment 6552: The course was great!
09/14/2023 14:06:00,STUD6086,23,Male,Physics,,1,Comment 6553: The course was great!
09/15/2023 07:05:00,STUD5342,25,Other,Chemistry,3.46,3,Comment 6554: The course was great!
09/16/2023 17:16:00,STUD2808,20,Male,Microbiology,3.61,4,This is spam... ignore me
09/17/2023 18:30:00,STUD6852,21,Other,Computer Science,3.16,,Comment 6556: The course was great!
09/18/2023 00:01:00,STUD4545,25,Female,Cell Biology and Genetics,2.82,2,Comment 6557: The course was great!
09/19/2023 06:41:00,STUD3888,,Other,Zoology,2.51,,Comment 6558: The course was great!
09/20/2023 17:36:00,STUD2093,22,Female,Zoology,,2,Comment 6559: The course was great!
09/21/2023 23:05:00,STUD8223,,Female,Chemistry,2.97,3,Comment 6560: The course was great!
09/22/2023 17:33:00,STUD5370,20,Other,Physics,2.15,5,
09/23/2023 09:32:00,STUD6302,19,Female,Biochemistry,2.3,0,This is spam... ignore me
09/24/2023 21:56:00,STUD8588,,Female,Marine Sciences,3.19,5,Comment 6563: The course was great!
09/25/2023 11:10:00,STUD4670,23,Male,Chemistry,0.98,2,
09/26/2023 00:42:00,STUD5184,24,Female,Microbiology,-1.2,5,
09/27/2023 02:02:00,STUD3225,22,Female,Microbiology,0.2,4,Comment 6566: The course was great!
09/28/2023 10:50:00,STUD9667,18,Female,Microbiology,1.64,7,Comment 6567: The course was great!
09/29/2023 15:59:00,STUD2553,22,Female,,2.8,2,Comment 6568: The course was great!
09/30/2023 15:55:00,STUD7870,21,Female,Biochemistry,3.75,1,Comment 6569: The course was great!
09/01/2023 10:59:00,STUD7836,20,Male,Geology,2.85,,Comment 6570: The course was great!
09/02/2023 18:08:00,STUD7443,22,Other,Marine Sciences,0.53,3,
09/03/2023 10:30:00,STUD7612,25,Female,Computer Science,3.34,1,Comment 6572: The course was great!
09/04/2023 00:56:00,STUD3538,20,Female,Geology,2.53,2,Comment 6573: The course was great!
09/05/2023 20:08:00,STUD5209,25,Female,Mathematics,2.25,5,Comment 6574: The course was great!
09/06/2023 18:42:00,STUD9823,15,Female,Geology,3.63,4,Comment 6575: The course was great!
09/07/2023 13:06:00,STUD2896,20,Other,Maths,1.52,5,
09/08/2023 17:42:00,STUD5733,21,Other,Phys,0.26,3,Comment 6577: The course was great!
09/09/2023 06:52:00,STUD3783,24,Other,Mathematics,0.39,1,Comment 6578: The course was great!
09/10/2023 03:44:00,STUD9226,21,Other,Biochem,,1,Comment 6579: The course was great!
09/11/2023 19:07:00,STUD6837,21,Female,Mathematics,3.34,1,
09/12/2023 22:02:00,STUD8468,24,Female,Geophysics,2.76,3,Comment 6581: The course was great!
09/13/2023 16:05:00,STUD2829,22,Male,Cell Biology and Genetics,0.48,5,This is spam... ignore me
09/14/2023 13:11:00,STUD9825,19,Male,Microbiology,3.01,1,Comment 6583: The course was great!
09/15/2023 20:19:00,STUD4111,24,Other,Chemistry,0.22,5,Comment 6584: The course was great!
09/16/2023 00:44:00,STUD7647,18,Female,Computer Science,0.41,5,
invalid date,STUD1887,18,Female,Marine Sciences,,1,
09/18/2023 14:33:00,STUD7177,18,Female,Mathematics,1.41,4,Comment 6587: The course was great!
09/19/2023 00:59:00,STUD5501,21,Other,Cell Biology and Genetics,3.98,5,
09/20/2023 05:11:00,STUD4697,24,Other,Physics,0.8,,This is spam... ignore me
09/21/2023 05:35:00,STUD5384,24,Female,,1.54,2,
09/22/2023 04:46:00,STUD9019,18,Other,Geophysics,2.18,3,Comment 6591: The course was great!
09/23/2023 12:34:00,STUD2989,24,Male,Chemistry,2.39,4,Comment 6592: The course was great!
09/24/2023 18:32:00,STUD5965,24,Other,Mathematics,3.1,5,Comment 6593: The course was great!
09/25/2023 07:53:00,STUD3861,21,Female,Computer Science,3.21,3,Comment 6594: The course was great!
09/26/2023 03:25:00,STUD2653,18,Other,Biochemistry,2.86,2,
09/27/2023 01:10:00,STUD1741,100,Other,Chem,2.19,0,Comment 6596: The course was great!
09/28/2023 00:46:00,STUD6975,25,Female,Biochemistry,1.73,1,Comment 6597: The course was great!
09/29/2023 22:19:00,STUD6064,22,Other,Geology,1.37,4,
09/30/2023 09:26:00,STUD6572,23,Female,Mathematics,3.76,5,
09/01/2023 01:28:00,STUD3688,25,Female,Marine Sciences,1.05,4,
09/02/2023 02:49:00,STUD9577,19,Male,Maths,2.97,2,This is spam... ignore me
